"action","src","dst","bytes","reason"
"move","out/atomic_clips/_quarantine/005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t600.00-t607.00.mp4","DUPES/out_atomic_clips__quarantine_005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t600.00-t607.00.mp4","12169460","duplicate_exact"
"move","out/atomic_clips/_quarantine/006__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_GOAL__t674.00-t717.00.mp4","DUPES/out_atomic_clips__quarantine_006__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_GOAL__t674.00-t717.00.mp4","79731215","duplicate_exact"
"move","out/atomic_clips/_quarantine/007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t767.00-t785.00.mp4","DUPES/out_atomic_clips__quarantine_007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t767.00-t785.00.mp4","34254187","duplicate_exact"
"move","out/atomic_clips/_quarantine/008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1025.00-t1040.00.mp4","DUPES/out_atomic_clips__quarantine_008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1025.00-t1040.00.mp4","32293676","duplicate_exact"
"move","out/atomic_clips/_quarantine/009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_SHOT__t1046.00-t1057.00.mp4","DUPES/out_atomic_clips__quarantine_009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_SHOT__t1046.00-t1057.00.mp4","25233634","duplicate_exact"
"move","out/atomic_clips/_quarantine/010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1058.00-t1080.00.mp4","DUPES/out_atomic_clips__quarantine_010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1058.00-t1080.00.mp4","34853830","duplicate_exact"
"move","out/atomic_clips/_quarantine/011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1198.00-t1222.00.mp4","DUPES/out_atomic_clips__quarantine_011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1198.00-t1222.00.mp4","43936999","duplicate_exact"
"move","out/atomic_clips/_quarantine/012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t1239.00-t1253.00.mp4","DUPES/out_atomic_clips__quarantine_012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t1239.00-t1253.00.mp4","22558957","duplicate_exact"
"move","out/atomic_clips/_quarantine/013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t1290.00-t1306.00.mp4","DUPES/out_atomic_clips__quarantine_013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t1290.00-t1306.00.mp4","38126544","duplicate_exact"
"move","out/atomic_clips/_quarantine/014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t1626.00-t1637.00.mp4","DUPES/out_atomic_clips__quarantine_014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t1626.00-t1637.00.mp4","18466599","duplicate_exact"
"move","out/atomic_clips/_quarantine/015__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00.mp4","DUPES/out_atomic_clips__quarantine_015__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00.mp4","28369808","duplicate_exact"
"move","out/atomic_clips/_quarantine/001__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t18900.00-t20340.00__v2.mp4","DUPES/out_atomic_clips__quarantine_001__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t18900.00-t20340.00__v2.mp4","3039710","duplicate_exact"
"move","out/atomic_clips/_quarantine/001__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t18900.00-t20340.00__v3.mp4","DUPES/out_atomic_clips__quarantine_001__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t18900.00-t20340.00__v3.mp4","3039710","duplicate_exact"
"move","out/atomic_clips/_quarantine/001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00__v2.mp4","DUPES/out_atomic_clips__quarantine_001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00__v2.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00__v3.mp4","DUPES/out_atomic_clips__quarantine_001__2025-09-20__TSC_vs_RVFC__SHOT__t7320.00-t7860.00__v3.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00__v2.mp4","DUPES/out_atomic_clips__quarantine_002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00__v2.mp4","3039710","duplicate_exact"
"move","out/atomic_clips/_quarantine/002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00__v3.mp4","DUPES/out_atomic_clips__quarantine_002__2025-09-20__TSC_vs_Greenwood__GOAL__t20400.00-t21180.00__v3.mp4","3039710","duplicate_exact"
"move","out/atomic_clips/_quarantine/002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00__v2.mp4","DUPES/out_atomic_clips__quarantine_002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00__v2.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00__v3.mp4","DUPES/out_atomic_clips__quarantine_002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00__v3.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00__v2.mp4","DUPES/out_atomic_clips__quarantine_003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00__v2.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00__v3.mp4","DUPES/out_atomic_clips__quarantine_003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00__v3.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00__v2.mp4","DUPES/out_atomic_clips__quarantine_004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00__v2.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00__v3.mp4","DUPES/out_atomic_clips__quarantine_004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00__v3.mp4","866337","duplicate_exact"
"move","out/atomic_clips/_quarantine/012__SHOT__t1705.20-t1708.50.mp4","DUPES/out_atomic_clips__quarantine_012__SHOT__t1705.20-t1708.50.mp4","9744098","duplicate_exact"
"move","out/reels/landscape/012__GOAL__t1705.20-t1708.50__BASE__landscape.mp4","DUPES/out_reels_landscape_012__GOAL__t1705.20-t1708.50__BASE__landscape.mp4","9744098","duplicate_exact"
"move","out/atomic_clips/_quarantine/013__SHOT__t1767.50-t1772.60.mp4","DUPES/out_atomic_clips__quarantine_013__SHOT__t1767.50-t1772.60.mp4","7936081","duplicate_exact"
"move","out/reels/landscape/013__GOAL__t1767.50-t1772.60__BASE__landscape.mp4","DUPES/out_reels_landscape_013__GOAL__t1767.50-t1772.60__BASE__landscape.mp4","7936081","duplicate_exact"
"move","out/reels/landscape/018__SHOT__t2419.50-t2425.60__BASE__landscape.mp4","DUPES/out_reels_landscape_018__SHOT__t2419.50-t2425.60__BASE__landscape.mp4","7753953","duplicate_exact"
"move","out/reels/landscape/019__SHOT__t2633.00-t2638.10__BASE__landscape.mp4","DUPES/out_reels_landscape_019__SHOT__t2633.00-t2638.10__BASE__landscape.mp4","8784918","duplicate_exact"
"move","out/autoframe_work/012__SHOT__t1705.20-t1708.50_ball_track.csv","DUPES/out_autoframe_work_012__SHOT__t1705.20-t1708.50_ball_track.csv","7035","duplicate_exact"
"move","out/autoframe_work/013__GOAL__t1767.50-t1772.60_zoom.ps1vars","DUPES/out_autoframe_work_013__GOAL__t1767.50-t1772.60_zoom.ps1vars","155","duplicate_exact"
"move","out/autoframe_work/018__SHOT__t2419.50-t2425.60_zoom.ps1vars","DUPES/out_autoframe_work_018__SHOT__t2419.50-t2425.60_zoom.ps1vars","155","duplicate_exact"
"move","out/autoframe_work/019__SHOT__t2633.00-t2638.10_zoom.ps1vars","DUPES/out_autoframe_work_019__SHOT__t2633.00-t2638.10_zoom.ps1vars","155","duplicate_exact"
"move","out/autoframe_work/013__SHOT__t1767.50-t1772.60_ball_track.csv","DUPES/out_autoframe_work_013__SHOT__t1767.50-t1772.60_ball_track.csv","6155","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz/f_000184.jpg","DUPES/out_autoframe_work__temp_frames_autoz_f_000184.jpg","296000","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz/f_000185.jpg","DUPES/out_autoframe_work__temp_frames_autoz_f_000185.jpg","290864","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz/f_000186.jpg","DUPES/out_autoframe_work__temp_frames_autoz_f_000186.jpg","286696","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz/f_000187.jpg","DUPES/out_autoframe_work__temp_frames_autoz_f_000187.jpg","284552","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz/f_000188.jpg","DUPES/out_autoframe_work__temp_frames_autoz_f_000188.jpg","285015","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000000.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000000.jpg","252263","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000001.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000001.jpg","252262","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000002.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000002.jpg","252206","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000003.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000003.jpg","242703","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000004.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000004.jpg","249381","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000005.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000005.jpg","243680","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000006.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000006.jpg","247291","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000007.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000007.jpg","243743","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000008.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000008.jpg","250938","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000009.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000009.jpg","243164","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000010.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000010.jpg","246464","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000011.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000011.jpg","242043","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000012.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000012.jpg","250673","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000013.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000013.jpg","243786","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000014.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000014.jpg","249248","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000015.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000015.jpg","246629","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000016.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000016.jpg","263634","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000017.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000017.jpg","252812","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000018.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000018.jpg","255792","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000019.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000019.jpg","252947","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000020.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000020.jpg","261069","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000021.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000021.jpg","251212","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000022.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000022.jpg","253103","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000023.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000023.jpg","249893","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000024.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000024.jpg","258716","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000025.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000025.jpg","247763","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000026.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000026.jpg","252013","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000027.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000027.jpg","248218","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000028.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000028.jpg","257446","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000029.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000029.jpg","249214","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000030.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000030.jpg","251745","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000031.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000031.jpg","249206","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000032.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000032.jpg","255416","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000033.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000033.jpg","246079","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000034.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000034.jpg","250045","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000035.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000035.jpg","248530","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000036.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000036.jpg","253813","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000037.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000037.jpg","250746","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000038.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000038.jpg","253446","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000039.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000039.jpg","250554","duplicate_exact"
"move","out/autoframe_work/_temp_frames_autoz_cinematic_v3/f_000043.jpg","DUPES/out_autoframe_work__temp_frames_autoz_cinematic_v3_f_000043.jpg","259678","duplicate_exact"
"move","out/reels/Claire_micup__POLISHED_1080x1920.mp4","DUPES/out_reels_Claire_micup__POLISHED_1080x1920.mp4","166379523","duplicate_exact"
"move","out/reels/autoframe_work/004__GOAL__t266.50-t283.10__BALLTRACK_virtual_cam.csv","DUPES/out_reels_autoframe_work_004__GOAL__t266.50-t283.10__BALLTRACK_virtual_cam.csv","27734","duplicate_exact"
"move","out/reels/landscape/012__GOAL__t2589.90-t2594.63__BASE__landscape.mp4","DUPES/out_reels_landscape_012__GOAL__t2589.90-t2594.63__BASE__landscape.mp4","10289251","duplicate_exact"
"move","out/reels/landscape/014__GOAL__t3114.90-t3120.03__BASE__landscape.mp4","DUPES/out_reels_landscape_014__GOAL__t3114.90-t3120.03__BASE__landscape.mp4","9288853","duplicate_exact"
"move","out/manual/atomic_events_seconds.csv","DUPES/out_manual_atomic_events_seconds.csv","850","duplicate_exact"
"move","out/portrait_reels/previews/012__SHOT__t1705.20-t1708.50_preview.mp4","DUPES/out_portrait_reels_previews_012__SHOT__t1705.20-t1708.50_preview.mp4","73243236","duplicate_exact"
"move","out/portrait_reels/previews/013__SHOT__t1767.50-t1772.60_preview.mp4","DUPES/out_portrait_reels_previews_013__SHOT__t1767.50-t1772.60_preview.mp4","81654714","duplicate_exact"
"move","out/portrait_reels_no_brand/previews/DJI_20251001_195823_805_video_preview.mp4","DUPES/out_portrait_reels_no_brand_previews_DJI_20251001_195823_805_video_preview.mp4","54126665","duplicate_exact"
"move","out/portrait_reels/reels/012__SHOT__t1705.20-t1708.50_portrait.mp4","DUPES/out_portrait_reels_reels_012__SHOT__t1705.20-t1708.50_portrait.mp4","10450138","duplicate_exact"
"move","out/portrait_reels/reels/013__SHOT__t1767.50-t1772.60_portrait.mp4","DUPES/out_portrait_reels_reels_013__SHOT__t1767.50-t1772.60_portrait.mp4","7967093","duplicate_exact"
"move","out/portrait_reels_autopick/vars/DJI_20251001_195823_805_video.error.log","DUPES/out_portrait_reels_autopick_vars_DJI_20251001_195823_805_video.error.log","398","duplicate_exact"
"move","out/portrait_reels_autopick/vars/DJI_20251001_203314_740_video.error.log","DUPES/out_portrait_reels_autopick_vars_DJI_20251001_203314_740_video.error.log","398","duplicate_exact"
"move","out/portrait_reels_autopick/vars/DJI_20251001_195823_805_video.ps1vars","DUPES/out_portrait_reels_autopick_vars_DJI_20251001_195823_805_video.ps1vars","128","duplicate_exact"
"move","out/portrait_reels_autopick/vars/DJI_20251001_203314_740_video.ps1vars","DUPES/out_portrait_reels_autopick_vars_DJI_20251001_203314_740_video.ps1vars","128","duplicate_exact"
"move","out/portrait_reels_multiselect_strongfollow/final/DJI_20251001_195823_805_video 1_portrait_1080x1920_CENTER.mp4","DUPES/out_portrait_reels_multiselect_strongfollow_final_DJI_20251001_195823_805_video 1_portrait_1080x1920_CENTER.mp4","11204372","duplicate_exact"
"move","out/portrait_reels_multiselect_strongfollow/final/DJI_20251001_195823_805_video_portrait_1080x1920_CENTER.mp4","DUPES/out_portrait_reels_multiselect_strongfollow_final_DJI_20251001_195823_805_video_portrait_1080x1920_CENTER.mp4","19202575","duplicate_exact"
"move","out/portrait_reels_multiselect_strongfollow/final/DJI_20251001_203314_740_video_portrait_1080x1920_CENTER.mp4","DUPES/out_portrait_reels_multiselect_strongfollow_final_DJI_20251001_203314_740_video_portrait_1080x1920_CENTER.mp4","13505163","duplicate_exact"
"move","out/portrait_reels_multiselect/vars/DJI_20251001_195823_805_video.error.log","DUPES/out_portrait_reels_multiselect_vars_DJI_20251001_195823_805_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect/vars/DJI_20251001_203314_740_video.error.log","DUPES/out_portrait_reels_multiselect_vars_DJI_20251001_203314_740_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_LOCKED2/vars/DJI_20251001_195823_805_video 1.error.log","DUPES/out_portrait_reels_multiselect_LOCKED2_vars_DJI_20251001_195823_805_video 1.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_LOCKED2/vars/DJI_20251001_195823_805_video.error.log","DUPES/out_portrait_reels_multiselect_LOCKED2_vars_DJI_20251001_195823_805_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_LOCKED2/vars/DJI_20251001_203314_740_video.error.log","DUPES/out_portrait_reels_multiselect_LOCKED2_vars_DJI_20251001_203314_740_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_REMAP/vars/DJI_20251001_195823_805_video 1.error.log","DUPES/out_portrait_reels_multiselect_REMAP_vars_DJI_20251001_195823_805_video 1.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_REMAP/vars/DJI_20251001_195823_805_video.error.log","DUPES/out_portrait_reels_multiselect_REMAP_vars_DJI_20251001_195823_805_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_REMAP/vars/DJI_20251001_203314_740_video.error.log","DUPES/out_portrait_reels_multiselect_REMAP_vars_DJI_20251001_203314_740_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_SMOOTHFAST/vars/DJI_20251001_195823_805_video 1.error.log","DUPES/out_portrait_reels_multiselect_SMOOTHFAST_vars_DJI_20251001_195823_805_video 1.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_SMOOTHFAST/vars/DJI_20251001_195823_805_video.error.log","DUPES/out_portrait_reels_multiselect_SMOOTHFAST_vars_DJI_20251001_195823_805_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_SMOOTHFAST/vars/DJI_20251001_203314_740_video.error.log","DUPES/out_portrait_reels_multiselect_SMOOTHFAST_vars_DJI_20251001_203314_740_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_STRICT/vars/DJI_20251001_195823_805_video 1.error.log","DUPES/out_portrait_reels_multiselect_STRICT_vars_DJI_20251001_195823_805_video 1.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_STRICT/vars/DJI_20251001_195823_805_video.error.log","DUPES/out_portrait_reels_multiselect_STRICT_vars_DJI_20251001_195823_805_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_STRICT/vars/DJI_20251001_203314_740_video.error.log","DUPES/out_portrait_reels_multiselect_STRICT_vars_DJI_20251001_203314_740_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_strongfollow/vars/DJI_20251001_195823_805_video 1.error.log","DUPES/out_portrait_reels_multiselect_strongfollow_vars_DJI_20251001_195823_805_video 1.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_strongfollow/vars/DJI_20251001_195823_805_video.error.log","DUPES/out_portrait_reels_multiselect_strongfollow_vars_DJI_20251001_195823_805_video.error.log","389","duplicate_exact"
"move","out/portrait_reels_multiselect_strongfollow/vars/DJI_20251001_203314_740_video.error.log","DUPES/out_portrait_reels_multiselect_strongfollow_vars_DJI_20251001_203314_740_video.error.log","389","duplicate_exact"
