"NormKey","GroupCount","IsKeeper","IsFinal","HasDebug","LengthMB","LastWriteTime","FullName"
"033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","10.68","1/16/2026 10:46:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.79","1/16/2026 10:49:13 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.67","1/16/2026 10:49:37 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","10.87","1/16/2026 10:52:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.9","1/16/2026 10:56:20 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.66","1/16/2026 10:56:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"034__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","6.7","1/16/2026 10:59:30 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\034__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"034__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.87","1/16/2026 11:01:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\034__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"034__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.63","1/16/2026 11:01:48 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\034__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","8.13","1/16/2026 11:04:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.73","1/16/2026 11:07:28 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.58","1/16/2026 11:07:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-t2312.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","7.52","1/16/2026 11:10:41 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-t2312.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-t2312.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.87","1/16/2026 11:13:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-t2312.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-t2312.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.68","1/16/2026 11:14:18 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-t2312.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","6.47","1/16/2026 11:17:08 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.65","1/16/2026 11:18:59 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.48","1/16/2026 11:19:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","1.25","1/16/2026 11:19:32 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.17","1/16/2026 11:21:26 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t3906000.00-t3942000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"036__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348.00-t2367.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","11","1/16/2026 11:24:20 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\036__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348.00-t2367.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
