"Key","KeeperPath","KeeperBytes","CandidatePath","CandidateBytes","SizeDeltaPct"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST__REEL.mp4","38122726","52.39"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST__REEL.mp4","38106058","52.42"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST__REEL.mp4","37454390","53.23"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\reels\portrait_1080x1920\misc\002__SHOT__t185.00-t206.00.mp4","34232876","57.25"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\portrait_reels\clean\002__SHOT__t185.00-t206.00_portrait_FINAL.mp4","26849023","66.47"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\upscaled\002__SHOT__t185.00-t206.00__x2.__CINEMATIC.mp4","25992641","67.54"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\reels\portrait_1080x1920\002__SHOT__t185.00-t206.00.__DEBUG_FINAL.mp4","17394495","78.28"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\reels\portrait_1080x1920\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.mp4","16348242","79.59"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\reels\portrait_1080x1920\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","15646896","80.46"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\reels\portrait_1080x1920\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.mp4","12780374","84.04"
"1080x1920@21s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.mp4","80080047","out\reels\portrait_1080x1920\002__SHOT__t185.00-t206.00.mp4","12483664","84.41"
"1080x1920@23.9s","out\reels\portrait_1080x1920\misc\003__BUILD_UP__t224.80-t248.70.mp4","69247721","out\reels\portrait_1080x1920\2025-09-13__TSC_vs_NEOFC\003__2025-09-13__TSC_vs_NEOFC__BUILD_UP__t224.80-t248.70.__DEBUG_FINAL_portrait_FINAL.mp4","45568767","34.19"
"1080x1920@23.9s","out\reels\portrait_1080x1920\misc\003__BUILD_UP__t224.80-t248.70.mp4","69247721","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\003__2025-09-13__TSC_vs_NEOFC__BUILD_UP__t224.80-t248.70.__DEBUG_FINAL_portrait_FINAL__REEL.mp4","42638757","38.43"
"1080x1920@23.9s","out\reels\portrait_1080x1920\misc\003__BUILD_UP__t224.80-t248.70.mp4","69247721","out\reels\portrait_1080x1920\003__2025-09-13__TSC_vs_NEOFC__BUILD_UP__t224.80-t248.70.__DEBUG_FINAL_portrait_FINAL.mp4","14867389","78.53"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.mp4","78668744","3.45"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.mp4","78077481","4.18"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.mp4","73284606","10.06"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.mp4","66680430","18.17"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST__REEL.mp4","36571284","55.12"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST__REEL.mp4","36570526","55.12"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST__REEL.mp4","36523315","55.18"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST__REEL.mp4","36451818","55.26"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t25260.00-t26460.00__REEL.mp4","36440480","55.28"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST__REEL.mp4","36400497","55.33"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.mp4","16730605","79.47"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","16358782","79.92"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.mp4","16230622","80.08"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.mp4","16138787","80.19"
"1080x1920@20s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","81481909","out\reels\portrait_1080x1920\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.mp4","14704988","81.95"
"1080x1920@33.9s","out\reels\portrait_1080x1920\_quarantine\003__BUILD_UP__t224.80-t248.70.mp4","62886206","out\portrait_reels\reels\003__BUILD_UP__t224.80-t248.70_portrait.mp4","37487047","40.39"
"1080x1920@33.9s","out\reels\portrait_1080x1920\_quarantine\003__BUILD_UP__t224.80-t248.70.mp4","62886206","out\reels\portrait_1080x1920\003__BUILD_UP__t224.80-t248.70.mp4","20063965","68.09"
"1080x1920@32s","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","98453991","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","78876360","19.89"
"1080x1920@32s","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","98453991","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\003__DEFENSE__t310.00-t342.00.mp4","75840897","22.97"
"1080x1920@32s","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","98453991","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.mp4","60510241","38.54"
"1080x1920@32s","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","98453991","out\portrait_reels\clean\003__DEFENSE__t310.00-t342.00_portrait_FINAL.mp4","48054513","51.19"
"1080x1920@32s","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","98453991","out\upscaled\003__DEFENSE__t310.00-t342.00__x2.__CINEMATIC.mp4","37970582","61.43"
"1080x1920@32s","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","98453991","out\reels\portrait_1080x1920\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","24418225","75.2"
"1080x1920@32s","out\reels\portrait_1080x1920\misc\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4","98453991","out\reels\portrait_1080x1920\003__DEFENSE__t310.00-t342.00.mp4","21069562","78.6"
"1080x1920@834.7s","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4","2589727157","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\003__RAW__t0.00-t0.00.mp4","2566586232","0.89"
"1080x1920@834.7s","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4","2589727157","out\upscaled\003__RAW__t0.00-t0.00__x2.__CINEMATIC.mp4","1058656409","59.12"
"1080x1920@834.7s","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4","2589727157","out\portrait_reels\clean\003__RAW__t0.00-t0.00_portrait_FINAL.mp4","1020977828","60.58"
"1080x1920@834.7s","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4","2589727157","out\reels\portrait_1080x1920\003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4","563076441","78.26"
"1080x1920@16.6s","out\reels\portrait_1080x1920\misc\004__GOAL__t266.50-t283.10.mp4","54903460","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\004__2025-09-13__TSC_vs_NEOFC__GOAL__t266.50-t283.10.__DEBUG_FINAL_portrait_FINAL__REEL.mp4","29703657","45.9"
"1080x1920@16.6s","out\reels\portrait_1080x1920\misc\004__GOAL__t266.50-t283.10.mp4","54903460","out\reels\portrait_1080x1920\2025-09-13__TSC_vs_NEOFC\004__2025-09-13__TSC_vs_NEOFC__GOAL__t266.50-t283.10.__DEBUG_FINAL_portrait_FINAL.mp4","29147020","46.91"
"1080x1920@16.6s","out\reels\portrait_1080x1920\misc\004__GOAL__t266.50-t283.10.mp4","54903460","out\reels\portrait_1080x1920\004__2025-09-13__TSC_vs_NEOFC__GOAL__t266.50-t283.10.__DEBUG_FINAL_portrait_FINAL.mp4","9966673","81.85"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\004__2025-09-20__TSC_vs_Greenwood__PRESSURE_TWO_SHOTS__t444.00-t456.00_portrait_POST.mp4","41200244","2.87"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\010__PRESSURE__t2.694.00-t2.706.00.mp4","37163951","12.39"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\009__BUILD_UP__t2.673.00-t2.685.00.mp4","33522698","20.97"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\004__2025-09-20__TSC_vs_Greenwood__PRESSURE_TWO_SHOTS__t444.00-t456.00_portrait_POST__REEL.mp4","22165094","47.75"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST__REEL.mp4","22144196","47.79"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00__REEL.mp4","22138706","47.81"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\004__2025-09-20__TSC_vs_Greenwood__PRESSURE_TWO_SHOTS__t26640.00-t27360.00__REEL.mp4","22118479","47.86"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\portrait_reels\clean\010__PRESSURE__t2.694.00-t2.706.00_portrait_FINAL.mp4","16143354","61.94"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\portrait_reels\clean\009__BUILD_UP__t2.673.00-t2.685.00_portrait_FINAL.mp4","16016273","62.24"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\reels\portrait_1080x1920\004__2025-09-20__TSC_vs_Greenwood__PRESSURE_TWO_SHOTS__t444.00-t456.00_portrait_POST.mp4","9971052","76.49"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\reels\portrait_1080x1920\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","9190902","78.33"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\reels\portrait_1080x1920\009__BUILD_UP__t2.673.00-t2.685.00.mp4","8144653","80.8"
"1080x1920@12s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-t1224.00_portrait_POST.mp4","42417443","out\reels\portrait_1080x1920\010__PRESSURE__t2.694.00-t2.706.00.mp4","7868113","81.45"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-t1022.00_portrait_POST.mp4","77724766","19.09"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\misc\004__PRESSURE__t640.00-t663.00.__CINEMATIC.mp4","76831383","20.02"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.mp4","74992241","21.93"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00_portrait_POST.mp4","74464313","22.48"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift.mp4","50279382","47.66"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_shift-2.mp4","50269647","47.67"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh0_dx-60_dy-48.mp4","50261437","47.68"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG.mp4","50259518","47.68"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_REFINED.mp4","50259393","47.68"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY__BIAS.mp4","50258264","47.68"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-120.mp4","50252456","47.69"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__localTW_dt-0.02_dx-6_dy-2.mp4","50247395","47.69"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-132.mp4","50246359","47.69"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCAL_FINAL.mp4","50245831","47.69"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_FINAL.mp4","50245815","47.69"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__c3620ms_dt-50ms_dx4_dy2.mp4","50245133","47.69"
"1080x1920@23s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\006__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t685.00-t708.00_portrait_POST.mp4","96061391","out\reels\portrait_1080x1920\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128.mp4","50245125","47.69"
