"base","in_path","bytes","out_exists","out_count","out_sample","telemetry_present","ball_jsonl","red_ball_jsonl","folder"
"014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1242286","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1089283","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4","3039710","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4","866337","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.mp4","2635807","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.mp4","382827","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.mp4","204200","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.mp4","204200","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.mp4","162501","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.mp4","134344","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","110963","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","134344","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","90612","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","110963","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","73865","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","73865","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","49914","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","49914","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\014__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t2354400.00-t2394000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","42460","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC"
"014__GOAL__t1904.20-t1925.20","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","31778614","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.mp4","32857819","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.mp4","13814878","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.__CINEMATIC.mp4","12975977","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.mp4","11671035","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.mp4","9135646","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","7955063","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","10873783","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","7347364","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","8331118","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4044246","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3225944","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1606649","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1494757","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1325272","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1161552","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\014__GOAL__t1904.20-t1925.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1315933","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.mp4","15667717","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.mp4","5797126","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.mp4","4850051","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4638315","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3771898","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1753232","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","881632","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","748893","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
"015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__2025-09-20__TSC_vs_Greenwood__SHOT__t64860.00-t65280.00.mp4","3039710","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4","866337","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.mp4","13886264","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.mp4","11895031","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.mp4","6218402","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.mp4","5740174","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.mp4","4753831","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.mp4","4766307","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4173239","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","4588877","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3662189","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","3764258","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1738706","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","1991187","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","866884","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","934003","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\misc\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","721435","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\misc"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","718679","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\015__DRIBBLING__t1972.50-t1980.70.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4","683753","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\_quarantine"
"016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST.mp4","17000438","False","0","","False","False","False","C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC"
