clip_path,portrait_path,render_done_at,render_preset,upscaled_path,upscale_done_at,branded_path,follow_brand_done_at,last_error,last_run_at
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-t1383.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-t1383.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:14:48+00:00,cinematic,,,,,source not found,2026-02-17T04:14:56+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-t1409.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-t1409.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:17:26+00:00,cinematic,,,,,source not found,2026-02-17T04:14:56+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:24:34+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:24:41+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:25:04+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:25:12+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:25:20+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:25:33+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:25:47+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:25:58+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:26:08+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:26:22+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-11T23:27:07+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\002__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t7920.00-t8880.00.mp4,,,,,,,,source not found,2026-02-12T16:25:48+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:19:37+00:00,cinematic,,,,,source not found,2026-02-17T04:14:56+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:21:57+00:00,cinematic,,,,,source not found,2026-02-17T04:14:56+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:24:43+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:26:37+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:29:33+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:35:07+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:37:56+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:40:28+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:42:47+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:44:47+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:51:51+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:54:39+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:56:03+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T01:59:48+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:05:24+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-t1153.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-t1153.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:06:33+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1158.00-t1182.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1158.00-t1182.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:10:23+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:11:40+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\021__2025-09-20__TSC_vs_RVFC__CROSS__t1275.00-t1293.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\021__2025-09-20__TSC_vs_RVFC__CROSS__t1275.00-t1293.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:14:34+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-t1310.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-t1310.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:16:36+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-t1329.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-t1329.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:19:07+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-t1421.00_portrait_POST.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-t1421.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:22:38+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:03:51+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2203200.00-t2232000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:04:07+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:04:14+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:04:20+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:04:34+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\029__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1883.00-t1893.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:04:42+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:04:50+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\031__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1964.00-t1975.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:04:58+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2034.00-t2057.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:05:12+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2131.00-t2150.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:05:22+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\034__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2158.00-t2169.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:05:30+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2297.00-t2312.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:05:39+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\036__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2348.00-t2367.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:05:52+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:05:58+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:06:11+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2485.00-t2506.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:06:24+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-t2599.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:06:39+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:06:46+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:06:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:07:08+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,,,,,render failed,2026-02-12T00:07:17+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t23220.00-t24720.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t23220.00-t24720.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:29:07+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t387-t412.mp4,,,,,,,,source not found,2026-02-12T16:25:48+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:34:00+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-10-04__TSC_vs_FC\003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00.mp4,C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00__CINEMATIC_portrait_FINAL.mp4,2026-02-14T02:40:32+00:00,cinematic,,,,,source not found,2026-02-17T04:14:57+00:00
