ClipID,MatchKey,AtomicPath,PortraitPaths,DurationSeconds,Width,Height
006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\006__GOAL__t2.035.00-t2.054.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.mp4,,,,
007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.mp4,,,,
007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\007__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t982.00-t987.90_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-09-20__TSC_vs_Greenwood__DRIBBLING_SHOT__t44340.00-t45120.00,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-09-20__TSC_vs_Greenwood__DRIBBLING_SHOT__t44340.00-t45120.00.mp4,,,,
007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4,,,,
007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.mp4,,,,
007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.mp4,,,,
007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-04__TSC_vs_FC,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t46020.00-t47100.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__CROSS__t2.212.00-t2.228.00,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\007__CROSS__t2.212.00-t2.228.00.mp4,,,,
007__CROSS__t2.212.00-t2.228.00.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.mp4,,,,
007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.mp4,,,,
007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\007__CROSS__t2.212.00-t2.228.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
"007__Cross, Pressure & Shot__0_42_24-0_42_45",2025-11-04__TSC_-_Navy_Oct_2025,"C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.mp4",,,,
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC",2025-11-04__TSC_-_Navy_Oct_2025,"C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.mp4",,,,
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC",2025-11-04__TSC_-_Navy_Oct_2025,"C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.mp4",,,,
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC",2025-11-04__TSC_-_Navy_Oct_2025,"C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4",,,,
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC",2025-11-04__TSC_-_Navy_Oct_2025,"C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4",,,,
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC",2025-11-04__TSC_-_Navy_Oct_2025,"C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4",,,,
"007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC",2025-11-04__TSC_-_Navy_Oct_2025,"C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\007__Cross, Pressure & Shot__0_42_24-0_42_45.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4",,,,
007__DRIBBLING__t982.00-t987.90,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\007__DRIBBLING__t982.00-t987.90.mp4,,,,
007__DRIBBLING__t982.00-t987.90.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\007__DRIBBLING__t982.00-t987.90.__CINEMATIC.mp4,,,,
007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.mp4,,,,
007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\007__DRIBBLING__t982.00-t987.90.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.mp4,,,,
008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.mp4,,,,
008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-09-13__TSC_vs_NEOFC,C:\Users\scott\soccer-video\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\008__2025-09-13__TSC_vs_NEOFC__SHOT__t1247.80-t1259.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t45240.00-t46980.00,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t45240.00-t46980.00.mp4,,,,
008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4,,,,
008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.mp4,,,,
008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.mp4,,,,
008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,_quarantine,C:\Users\scott\soccer-video\out\atomic_clips\_quarantine\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-04__TSC_vs_FC,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__BUILD_UP__t2.438.00-t2.442.00,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\008__BUILD_UP__t2.438.00-t2.442.00.mp4,,,,
008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.mp4,,,,
008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.mp4,,,,
008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-10-12__TSC_SLSG_FallFestival,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\008__BUILD_UP__t2.438.00-t2.442.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__Cross__0_47_09-0_47_18,2025-11-04__TSC_-_Navy_Oct_2025,C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\008__Cross__0_47_09-0_47_18.mp4,,,,
008__Cross__0_47_09-0_47_18.__CINEMATIC,2025-11-04__TSC_-_Navy_Oct_2025,C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\008__Cross__0_47_09-0_47_18.__CINEMATIC.mp4,,,,
008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC,2025-11-04__TSC_-_Navy_Oct_2025,C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.mp4,,,,
008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-11-04__TSC_-_Navy_Oct_2025,C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-11-04__TSC_-_Navy_Oct_2025,C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-11-04__TSC_-_Navy_Oct_2025,C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC,2025-11-04__TSC_-_Navy_Oct_2025,C:\Users\scott\soccer-video\out\atomic_clips\2025-11-04__TSC_-_Navy_Oct_2025\008__Cross__0_47_09-0_47_18.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
008__SHOT__t1247.80-t1259.20,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\008__SHOT__t1247.80-t1259.20.mp4,,,,
008__SHOT__t1247.80-t1259.20.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\008__SHOT__t1247.80-t1259.20.__CINEMATIC.mp4,,,,
008__SHOT__t1247.80-t1259.20.__CINEMATIC.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\008__SHOT__t1247.80-t1259.20.__CINEMATIC.__CINEMATIC.mp4,,,,
008__SHOT__t1247.80-t1259.20.__CINEMATIC.__CINEMATIC.__CINEMATIC,misc,C:\Users\scott\soccer-video\out\atomic_clips\misc\008__SHOT__t1247.80-t1259.20.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4,,,,
