"key","idx","date","home","away","label","t_start","t_end","clip_folder","clip_folder_path","proxy_exists","transforms_exists","stabilized_exists","branded_exists","branded_brand","branded_post","branded_paths","proxy_path","transforms_path","stabilized_path"
"110|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t2571.00|t2599.00","110","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t2571.00","t2599.00","110__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-2599.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\110__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-2599.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\110__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t2571.00-2599.00_portrait_FINAL\follow\stabilized.mp4"
"111|2025-09-20|TSC|RVFC|CORNER|t2712.00|t2722.00","111","2025-09-20","TSC","RVFC","CORNER","t2712.00","t2722.00","111__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-2722.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\111__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-2722.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\111__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-2722.00_portrait_FINAL\follow\stabilized.mp4"
"112|2025-09-20|TSC|RVFC|CORNER|t2765.00|t2783.00","112","2025-09-20","TSC","RVFC","CORNER","t2765.00","t2783.00","112__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-2783.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\112__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-2783.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\112__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-2783.00_portrait_FINAL\follow\stabilized.mp4"
"113|2025-09-20|TSC|RVFC|GOAL|t3010.00|t3028.00","113","2025-09-20","TSC","RVFC","GOAL","t3010.00","t3028.00","113__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-3028.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\113__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-3028.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\113__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-3028.00_portrait_FINAL\follow\stabilized.mp4"
"114|2025-09-20|TSC|RVFC|GOAL|t3051.00|t3066.00","114","2025-09-20","TSC","RVFC","GOAL","t3051.00","t3066.00","114__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-3066.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\114__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-3066.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\114__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-3066.00_portrait_FINAL\follow\stabilized.mp4"
"001|2026-03-01|TSC|North_OKC|CORNER|t69.00|t79.00","001","2026-03-01","TSC","North_OKC","CORNER","t69.00","t79.00","001__Corner__69-79","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\001__Corner__69-79.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\001__Corner__69-79__portrait__FINAL.mp4"
"002|2026-03-01|TSC|North_OKC|BUILD_AND_SHOT|t155.00|t168.00","002","2026-03-01","TSC","North_OKC","BUILD_AND_SHOT","t155.00","t168.00","002__Build & Shot__155-168","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\002__Build & Shot__155-168.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\002__Build & Shot__155-168__portrait__FINAL.mp4"
"003|2026-03-01|TSC|North_OKC|CORNER|t188.00|t203.00","003","2026-03-01","TSC","North_OKC","CORNER","t188.00","t203.00","003__Corner__188-203","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\003__Corner__188-203.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\003__Corner__188-203__portrait__FINAL.mp4"
"004|2026-03-01|TSC|North_OKC|FREE_KICK|t283.00|t288.00","004","2026-03-01","TSC","North_OKC","FREE_KICK","t283.00","t288.00","004__Free Kick__283-288","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\004__Free Kick__283-288.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\004__Free Kick__283-288__portrait__FINAL.mp4"
"005|2026-03-01|TSC|North_OKC|PRESSURE_AND_SHOT|t364.00|t379.00","005","2026-03-01","TSC","North_OKC","PRESSURE_AND_SHOT","t364.00","t379.00","005__Pressure & Shot__364-379","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\005__Pressure & Shot__364-379.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\005__Pressure & Shot__364-379__portrait__FINAL.mp4"
"006|2026-03-01|TSC|North_OKC|BUILD_CROSS_AND_GOAL|t544.00|t564.00","006","2026-03-01","TSC","North_OKC","BUILD_CROSS_AND_GOAL","t544.00","t564.00","006__Build, Cross & Goal__544-564","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\006__Build, Cross & Goal__544-564.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\006__Build, Cross & Goal__544-564__portrait__FINAL.mp4"
"007|2026-03-01|TSC|North_OKC|PRESSURE_BUILD_AND_SHOT|t622.00|t634.00","007","2026-03-01","TSC","North_OKC","PRESSURE_BUILD_AND_SHOT","t622.00","t634.00","007__Pressure, Build & Shot__622-634","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\007__Pressure, Build & Shot__622-634.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\007__Pressure, Build & Shot__622-634__portrait__FINAL.mp4"
"008|2026-03-01|TSC|North_OKC|FREE_KICK|t943.00|t948.00","008","2026-03-01","TSC","North_OKC","FREE_KICK","t943.00","t948.00","008__Free Kick__943-948","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\008__Free Kick__943-948.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\008__Free Kick__943-948__portrait__FINAL.mp4"
"009|2026-03-01|TSC|North_OKC|CROSS_AND_GOAL|t1169.00|t1186.00","009","2026-03-01","TSC","North_OKC","CROSS_AND_GOAL","t1169.00","t1186.00","009__Cross & Goal__1169-1186","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\009__Cross & Goal__1169-1186.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\009__Cross & Goal__1169-1186__portrait__FINAL.mp4"
"010|2026-03-01|TSC|North_OKC|PRESSURE_AND_GOAL|t1408.00|t1424.00","010","2026-03-01","TSC","North_OKC","PRESSURE_AND_GOAL","t1408.00","t1424.00","010__Pressure & Goal__1408-1424","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\010__Pressure & Goal__1408-1424.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\010__Pressure & Goal__1408-1424__portrait__FINAL.mp4"
"011|2026-03-01|TSC|North_OKC|FREE_KICK|t1473.00|t1478.00","011","2026-03-01","TSC","North_OKC","FREE_KICK","t1473.00","t1478.00","011__Free Kick__1473-1478","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\011__Free Kick__1473-1478.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\011__Free Kick__1473-1478__portrait__FINAL.mp4"
"012|2026-03-01|TSC|North_OKC|FREE_KICK|t1638.00|t1645.00","012","2026-03-01","TSC","North_OKC","FREE_KICK","t1638.00","t1645.00","012__Free Kick__1638-1645","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\012__Free Kick__1638-1645.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\012__Free Kick__1638-1645__portrait__FINAL.mp4"
"013|2026-03-01|TSC|North_OKC|GOAL|t2193.00|t2205.00","013","2026-03-01","TSC","North_OKC","GOAL","t2193.00","t2205.00","013__Goal__2193-2205","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\013__Goal__2193-2205.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\013__Goal__2193-2205__portrait__FINAL.mp4"
"014|2026-03-01|TSC|North_OKC|PRESSURE_AND_SHOT|t2297.00|t2309.00","014","2026-03-01","TSC","North_OKC","PRESSURE_AND_SHOT","t2297.00","t2309.00","014__Pressure & Shot__2297-2309","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\014__Pressure & Shot__2297-2309.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\014__Pressure & Shot__2297-2309__portrait__FINAL.mp4"
"015|2026-03-01|TSC|North_OKC|PRESSURE_AND_SHOT|t2409.00|t2420.00","015","2026-03-01","TSC","North_OKC","PRESSURE_AND_SHOT","t2409.00","t2420.00","015__Pressure & Shot__2409-2420","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\015__Pressure & Shot__2409-2420.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\015__Pressure & Shot__2409-2420__portrait__FINAL.mp4"
"016|2026-03-01|TSC|North_OKC|PRESSURE_AND_SHOT|t2434.00|t2460.00","016","2026-03-01","TSC","North_OKC","PRESSURE_AND_SHOT","t2434.00","t2460.00","016__Pressure & Shot__2434-2460","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\016__Pressure & Shot__2434-2460.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\016__Pressure & Shot__2434-2460__portrait__FINAL.mp4"
"017|2026-03-01|TSC|North_OKC|FREE_KICK|t2483.00|t2493.00","017","2026-03-01","TSC","North_OKC","FREE_KICK","t2483.00","t2493.00","017__Free Kick__2483-2493","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\017__Free Kick__2483-2493.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\017__Free Kick__2483-2493__portrait__FINAL.mp4"
"018|2026-03-01|TSC|North_OKC|BUILD_AND_DRIBBLE|t2580.00|t2634.00","018","2026-03-01","TSC","North_OKC","BUILD_AND_DRIBBLE","t2580.00","t2634.00","018__Build & Dribble__2580-2634","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\018__Build & Dribble__2580-2634.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\018__Build & Dribble__2580-2634__portrait__FINAL.mp4"
"019|2026-03-01|TSC|North_OKC|CORNER|t2688.00|t2699.00","019","2026-03-01","TSC","North_OKC","CORNER","t2688.00","t2699.00","019__Corner__2688-2699","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_North_OKC\019__Corner__2688-2699.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_North_OKC\019__Corner__2688-2699__portrait__FINAL.mp4"
"001|2026-03-01|TSC|OK_Celtic|DEFENSE_BUILD_AND_SHOT|t16.00|t28.00","001","2026-03-01","TSC","OK_Celtic","DEFENSE_BUILD_AND_SHOT","t16.00","t28.00","001__Defense, Build & Shot__16-28","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\001__Defense, Build & Shot__16-28.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\001__Defense, Build & Shot__16-28__portrait__FINAL.mp4"
"002|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t28.00|t37.00","002","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t28.00","t37.00","002__Pressure & Shot__28-37","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\002__Pressure & Shot__28-37.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\002__Pressure & Shot__28-37__portrait__FINAL.mp4"
"003|2026-03-01|TSC|OK_Celtic|COMBINATION_AND_SHOT|t47.00|t57.00","003","2026-03-01","TSC","OK_Celtic","COMBINATION_AND_SHOT","t47.00","t57.00","003__Combination & Shot__47-57","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\003__Combination & Shot__47-57.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\003__Combination & Shot__47-57__portrait__FINAL.mp4"
"004|2026-03-01|TSC|OK_Celtic|BUILD_AND_GOAL|t133.00|t155.00","004","2026-03-01","TSC","OK_Celtic","BUILD_AND_GOAL","t133.00","t155.00","004__Build & Goal__133-155","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\004__Build & Goal__133-155.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\004__Build & Goal__133-155__portrait__FINAL.mp4"
"005|2026-03-01|TSC|OK_Celtic|SHOT|t238.00|t248.00","005","2026-03-01","TSC","OK_Celtic","SHOT","t238.00","t248.00","005__Shot__238-248","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\005__Shot__238-248.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\005__Shot__238-248__portrait__FINAL.mp4"
"006|2026-03-01|TSC|OK_Celtic|BUILD_AND_SHOT|t271.00|t294.00","006","2026-03-01","TSC","OK_Celtic","BUILD_AND_SHOT","t271.00","t294.00","006__Build & Shot__271-294","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\006__Build & Shot__271-294.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\006__Build & Shot__271-294__portrait__FINAL.mp4"
"007|2026-03-01|TSC|OK_Celtic|CROSS_AND_SHOT|t390.00|t401.00","007","2026-03-01","TSC","OK_Celtic","CROSS_AND_SHOT","t390.00","t401.00","007__Cross & Shot__390-401","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\007__Cross & Shot__390-401.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\007__Cross & Shot__390-401__portrait__FINAL.mp4"
"008|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t402.00|t412.00","008","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t402.00","t412.00","008__Pressure & Shot__402-412","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\008__Pressure & Shot__402-412.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\008__Pressure & Shot__402-412__portrait__FINAL.mp4"
"009|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_GOAL|t412.00|t425.00","009","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_GOAL","t412.00","t425.00","009__Pressure & Goal__412-425","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\009__Pressure & Goal__412-425.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\009__Pressure & Goal__412-425__portrait__FINAL.mp4"
"010|2026-03-01|TSC|OK_Celtic|BUILD_AND_SHOT|t592.00|t604.00","010","2026-03-01","TSC","OK_Celtic","BUILD_AND_SHOT","t592.00","t604.00","010__Build & Shot__592-604","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\010__Build & Shot__592-604.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\010__Build & Shot__592-604__portrait__FINAL.mp4"
"011|2026-03-01|TSC|OK_Celtic|BUILD_AND_CROSS|t860.00|t871.00","011","2026-03-01","TSC","OK_Celtic","BUILD_AND_CROSS","t860.00","t871.00","011__Build & Cross__860-871","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\011__Build & Cross__860-871.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\011__Build & Cross__860-871__portrait__FINAL.mp4"
"012|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t940.00|t950.00","012","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t940.00","t950.00","012__Pressure & Shot__940-950","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\012__Pressure & Shot__940-950.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\012__Pressure & Shot__940-950__portrait__FINAL.mp4"
"013|2026-03-01|TSC|OK_Celtic|CORNER_AND_GOAL|t962.00|t978.00","013","2026-03-01","TSC","OK_Celtic","CORNER_AND_GOAL","t962.00","t978.00","013__Corner & Goal__962-978","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\013__Corner & Goal__962-978.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\013__Corner & Goal__962-978__portrait__FINAL.mp4"
"014|2026-03-01|TSC|OK_Celtic|BUILD_AND_SHOT|t1040.00|t1059.00","014","2026-03-01","TSC","OK_Celtic","BUILD_AND_SHOT","t1040.00","t1059.00","014__Build & Shot__1040-1059","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\014__Build & Shot__1040-1059.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\014__Build & Shot__1040-1059__portrait__FINAL.mp4"
"015|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t1106.00|t1124.00","015","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t1106.00","t1124.00","015__Pressure & Shot__1106-1124","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\015__Pressure & Shot__1106-1124.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\015__Pressure & Shot__1106-1124__portrait__FINAL.mp4"
"016|2026-03-01|TSC|OK_Celtic|CORNER|t1206.00|t1217.00","016","2026-03-01","TSC","OK_Celtic","CORNER","t1206.00","t1217.00","016__Corner__1206-1217","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\016__Corner__1206-1217.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\016__Corner__1206-1217__portrait__FINAL.mp4"
"017|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t1235.00|t1256.00","017","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t1235.00","t1256.00","017__Pressure & Shot__1235-1256","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\017__Pressure & Shot__1235-1256.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\017__Pressure & Shot__1235-1256__portrait__FINAL.mp4"
"018|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t1287.00|t1296.00","018","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t1287.00","t1296.00","018__Pressure & Shot__1287-1296","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\018__Pressure & Shot__1287-1296.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\018__Pressure & Shot__1287-1296__portrait__FINAL.mp4"
"019|2026-03-01|TSC|OK_Celtic|BUILD_AND_SKILL|t1396.00|t1414.00","019","2026-03-01","TSC","OK_Celtic","BUILD_AND_SKILL","t1396.00","t1414.00","019__Build & Skill__1396-1414","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\019__Build & Skill__1396-1414.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\019__Build & Skill__1396-1414__portrait__FINAL.mp4"
"020|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_GOAL|t1644.00|t1667.00","020","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_GOAL","t1644.00","t1667.00","020__Pressure & Goal__1644-1667","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\020__Pressure & Goal__1644-1667.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\020__Pressure & Goal__1644-1667__portrait__FINAL.mp4"
"021|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t1707.00|t1722.00","021","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t1707.00","t1722.00","021__Pressure & Shot__1707-1722","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\021__Pressure & Shot__1707-1722.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\021__Pressure & Shot__1707-1722__portrait__FINAL.mp4"
"022|2026-03-01|TSC|OK_Celtic|PRESSURE_AND_SHOT|t1724.00|t1739.00","022","2026-03-01","TSC","OK_Celtic","PRESSURE_AND_SHOT","t1724.00","t1739.00","022__Pressure & Shot__1724-1739","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\022__Pressure & Shot__1724-1739.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\022__Pressure & Shot__1724-1739__portrait__FINAL.mp4"
"023|2026-03-01|TSC|OK_Celtic|FREE_KICK|t1808.00|t1814.00","023","2026-03-01","TSC","OK_Celtic","FREE_KICK","t1808.00","t1814.00","023__Free Kick__1808-1814","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic","False","False","True","False","False","False","","D:\Projects\soccer-video\out\atomic_clips\2026-03-01__TSC_vs_OK_Celtic\023__Free Kick__1808-1814.mp4","","D:\Projects\soccer-video\out\portrait_reels\2026-03-01__TSC_vs_OK_Celtic\023__Free Kick__1808-1814__portrait__FINAL.mp4"
