frame,ball_x,ball_y,source,confidence,cam_cx,cam_cy,crop_x0,crop_y0,crop_w,crop_h,ball_in_crop,dist_to_edge,speed_limited,keepinview,clamp_flags
127,575.0,802.5,centroid,0.33,751.1,584.5,422.4,0.0,657.5,1168.9,1,127.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.919|bounds
128,569.6,804.7,centroid,0.33,751.8,584.5,423.0,0.0,657.5,1168.9,1,121.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.919|bounds
129,565.2,806.3,centroid,0.33,753.4,584.5,424.6,0.0,657.5,1168.9,1,115.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.918|bounds
130,561.7,807.4,centroid,0.33,756.3,584.5,427.5,0.0,657.5,1168.9,1,109.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.918|bounds
131,559.6,807.8,centroid,0.33,760.8,584.5,432.0,0.0,657.5,1168.9,1,102.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.917|bounds
132,558.9,807.4,centroid,0.34,767.1,584.5,438.3,0.0,657.5,1168.9,1,95.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|speed|edge_zoom=0.910|bounds
133,560.2,806.1,centroid,0.34,775.5,584.5,446.7,0.0,657.5,1168.9,1,88.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.05|keepin_zoom=1.350|speed|edge_zoom=0.909|bounds
134,563.9,803.6,centroid,0.34,786.2,584.5,457.4,0.0,657.5,1168.9,1,81.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|speed|edge_zoom=0.912|bounds
135,570.4,799.7,centroid,0.34,799.2,584.5,470.4,0.0,657.5,1168.9,1,75.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|speed|edge_zoom=0.914|bounds
136,580.4,794.2,centroid,0.34,814.6,584.5,485.8,0.0,657.5,1168.9,1,69.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.916|bounds
137,595.0,786.5,centroid,0.34,832.2,584.5,503.5,0.0,657.5,1168.9,1,66.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.918|bounds
138,615.1,776.3,centroid,0.34,851.9,584.5,523.1,0.0,657.5,1168.9,1,67.2,1,1,accel_zoom=0.927|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.918|bounds
139,642.2,762.7,centroid,0.35,873.1,584.5,544.4,0.0,657.5,1168.9,1,73.1,1,1,accel_zoom=0.902|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.916|bounds
140,677.9,745.1,centroid,0.35,895.5,584.5,566.7,0.0,657.5,1168.9,1,86.4,0,0,accel_zoom=0.872|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.934|bounds
141,724.5,722.5,centroid,0.35,918.2,584.5,589.5,0.0,657.5,1168.9,1,110.3,0,0,accel_zoom=0.835|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.941|bounds
142,851.7,662.8,yolo,0.26,940.8,584.5,612.0,0.0,657.5,1168.9,1,214.9,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.30|edge_zoom=0.960|bounds
143,899.3,639.5,yolo,0.26,962.3,584.5,633.5,0.0,657.5,1168.9,1,241.0,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.42|edge_zoom=0.967|bounds
144,935.8,620.9,interp,0.38,982.1,584.5,653.3,0.0,657.5,1168.9,1,257.7,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.49|edge_zoom=0.974|bounds
145,963.4,606.2,interp,0.38,999.6,584.5,670.8,0.0,657.5,1168.9,1,267.8,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.52|edge_zoom=0.979|bounds
146,983.2,594.8,yolo,0.32,1014.1,584.5,685.4,0.0,657.5,1168.9,1,273.1,0,0,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.50|edge_zoom=0.983|bounds
147,994.9,586.5,interp,0.50,1025.4,584.5,696.7,0.0,657.5,1168.9,1,273.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.42|edge_zoom=0.934|bounds
148,1001.2,580.4,interp,0.50,1033.3,584.5,704.5,0.0,657.5,1168.9,1,271.9,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|flight_boost=1.30|edge_zoom=0.962|bounds
149,1003.4,576.1,interp,0.50,1037.6,584.5,708.8,0.0,657.5,1168.9,1,269.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|bounds
150,1002.2,573.1,interp,0.50,1038.6,584.5,709.8,0.0,657.5,1168.9,1,267.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.998|bounds
151,998.3,571.3,interp,0.50,1036.6,584.5,707.8,0.0,657.5,1168.9,1,265.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.989|bounds
152,992.3,570.3,interp,0.50,1031.9,584.5,703.1,0.0,657.5,1168.9,1,264.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.981|bounds
153,984.7,570.0,interp,0.50,1025.0,584.5,696.2,0.0,657.5,1168.9,1,263.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.978|bounds
154,975.7,570.3,interp,0.50,1016.4,584.5,687.6,0.0,657.5,1168.9,1,263.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.975|bounds
155,965.8,571.0,interp,0.50,1006.5,584.5,677.8,0.0,657.5,1168.9,1,263.3,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.975|bounds
156,955.0,572.1,interp,0.50,995.9,584.5,667.1,0.0,657.5,1168.9,1,263.1,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|edge_zoom=0.974|bounds
157,943.6,573.5,interp,0.50,984.8,584.5,656.0,0.0,657.5,1168.9,1,262.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.973|bounds
158,931.8,575.1,interp,0.50,973.5,584.5,644.7,0.0,657.5,1168.9,1,262.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|edge_zoom=0.974|bounds
159,919.6,576.8,interp,0.50,962.2,584.5,633.4,0.0,657.5,1168.9,1,261.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.971|bounds
160,907.1,578.7,interp,0.50,951.1,584.5,622.3,0.0,657.5,1168.9,1,260.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.973|bounds
161,894.4,580.7,interp,0.50,940.1,584.5,611.4,0.0,657.5,1168.9,1,258.3,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.969|bounds
162,881.7,582.7,interp,0.50,929.4,584.5,600.7,0.0,657.5,1168.9,1,256.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.972|bounds
163,868.8,584.8,interp,0.50,919.0,584.5,590.2,0.0,657.5,1168.9,1,253.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.968|bounds
164,855.9,587.0,interp,0.50,908.7,584.5,580.0,0.0,657.5,1168.9,1,251.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.970|bounds
165,843.0,589.2,interp,0.50,898.7,584.5,569.9,0.0,657.5,1168.9,1,248.3,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.966|bounds
166,830.1,591.4,interp,0.50,888.7,584.5,559.9,0.0,657.5,1168.9,1,245.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.969|bounds
167,817.2,593.6,interp,0.50,878.8,584.5,550.1,0.0,657.5,1168.9,1,242.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.965|bounds
168,804.4,595.8,interp,0.50,869.0,584.5,540.3,0.0,657.5,1168.9,1,239.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.967|bounds
169,791.7,598.1,interp,0.50,859.3,584.5,530.5,0.0,657.5,1168.9,1,236.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.963|bounds
170,779.0,600.3,interp,0.50,849.6,584.5,520.8,0.0,657.5,1168.9,1,233.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.966|bounds
171,766.4,602.5,interp,0.50,839.9,584.5,511.2,0.0,657.5,1168.9,1,230.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.962|bounds
172,753.8,604.7,interp,0.50,830.3,584.5,501.5,0.0,657.5,1168.9,1,227.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.965|bounds
173,741.4,606.9,interp,0.50,820.7,584.5,491.9,0.0,657.5,1168.9,1,224.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.960|bounds
174,729.1,609.1,interp,0.50,811.1,584.5,482.4,0.0,657.5,1168.9,1,222.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.963|bounds
175,716.8,611.2,interp,0.50,801.6,584.5,472.8,0.0,657.5,1168.9,1,219.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.959|bounds
176,704.7,613.4,interp,0.50,792.1,584.5,463.4,0.0,657.5,1168.9,1,216.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.962|bounds
177,692.7,615.5,interp,0.50,782.7,584.5,453.9,0.0,657.5,1168.9,1,214.0,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.958|bounds
178,680.8,617.6,interp,0.50,773.3,584.5,444.6,0.0,657.5,1168.9,1,211.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.960|bounds
179,668.9,619.7,interp,0.50,764.0,584.5,435.3,0.0,657.5,1168.9,1,208.9,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.956|bounds
180,657.2,621.8,interp,0.50,754.8,584.5,426.1,0.0,657.5,1168.9,1,206.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.959|bounds
181,645.6,623.9,interp,0.50,745.7,584.5,416.9,0.0,657.5,1168.9,1,203.9,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.955|bounds
182,634.1,625.9,interp,0.50,736.6,584.5,407.8,0.0,657.5,1168.9,1,201.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.957|bounds
183,622.7,627.9,interp,0.50,727.6,584.5,398.8,0.0,657.5,1168.9,1,199.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.954|bounds
184,611.4,630.0,interp,0.50,718.6,584.5,389.9,0.0,657.5,1168.9,1,196.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.956|bounds
185,600.3,631.9,interp,0.50,709.8,584.5,381.0,0.0,657.5,1168.9,1,194.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.952|bounds
186,589.2,633.9,interp,0.50,701.0,584.5,372.2,0.0,657.5,1168.9,1,192.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.954|bounds
187,578.3,635.9,interp,0.50,692.3,584.5,363.5,0.0,657.5,1168.9,1,190.0,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.951|bounds
188,567.4,637.8,interp,0.50,683.7,584.5,354.9,0.0,657.5,1168.9,1,187.7,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.953|bounds
189,556.7,639.7,interp,0.50,675.2,584.5,346.4,0.0,657.5,1168.9,1,185.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.950|bounds
190,546.1,641.6,interp,0.50,666.7,584.5,338.0,0.0,657.5,1168.9,1,183.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|edge_zoom=0.951|bounds
191,535.6,643.5,interp,0.50,658.4,584.5,329.6,0.0,657.5,1168.9,1,181.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.949|bounds
