frame,ball_x,ball_y,source,confidence,cam_cx,cam_cy,crop_x0,crop_y0,crop_w,crop_h,ball_in_crop,dist_to_edge,speed_limited,keepinview,clamp_flags
231,1565.6,492.5,centroid,0.31,1373.1,584.5,1044.3,0.0,657.5,1168.9,1,111.5,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.994|bounds
232,1567.9,491.5,centroid,0.31,1375.5,584.5,1046.7,0.0,657.5,1168.9,1,111.6,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.982|bounds
233,1570.2,490.6,centroid,0.31,1377.6,584.5,1048.9,0.0,657.5,1168.9,1,111.4,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.982|bounds
234,1572.6,489.7,centroid,0.31,1379.6,584.5,1050.9,0.0,657.5,1168.9,1,111.0,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.992|bounds
235,1575.0,488.9,centroid,0.31,1381.5,584.5,1052.8,0.0,657.5,1168.9,1,110.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.982|bounds
236,1577.6,488.3,centroid,0.31,1383.4,584.5,1054.6,0.0,657.5,1168.9,1,109.8,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.983|bounds
237,1580.2,487.7,centroid,0.30,1385.3,584.5,1056.5,0.0,657.5,1168.9,1,109.1,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.989|bounds
238,1582.9,487.1,centroid,0.30,1387.2,584.5,1058.5,0.0,657.5,1168.9,1,108.3,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.982|bounds
239,1585.6,486.7,centroid,0.30,1389.3,584.5,1060.5,0.0,657.5,1168.9,1,107.7,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.983|bounds
240,1588.5,486.3,centroid,0.30,1391.5,584.5,1062.7,0.0,657.5,1168.9,1,107.0,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.987|bounds
241,1591.4,486.0,centroid,0.30,1393.8,584.5,1065.0,0.0,657.5,1168.9,1,106.4,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.982|bounds
242,1594.5,485.7,centroid,0.30,1396.3,584.5,1067.5,0.0,657.5,1168.9,1,105.8,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.984|bounds
243,1597.6,485.5,centroid,0.30,1398.9,584.5,1070.1,0.0,657.5,1168.9,1,105.3,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.985|bounds
244,1600.8,485.4,centroid,0.29,1401.7,584.5,1072.9,0.0,657.5,1168.9,1,104.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.983|bounds
245,1604.1,485.4,centroid,0.29,1404.6,584.5,1075.8,0.0,657.5,1168.9,1,104.5,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.984|bounds
246,1607.5,485.4,centroid,0.29,1407.5,584.5,1078.8,0.0,657.5,1168.9,1,104.0,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.984|bounds
247,1611.0,485.4,centroid,0.29,1410.6,584.5,1081.9,0.0,657.5,1168.9,1,103.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.983|bounds
248,1614.7,485.5,centroid,0.29,1413.8,584.5,1085.0,0.0,657.5,1168.9,1,103.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.983|bounds
249,1618.4,485.7,centroid,0.29,1417.0,584.5,1088.3,0.0,657.5,1168.9,1,102.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.07|keepin_zoom=1.350|edge_zoom=0.981|bounds
250,1622.3,485.8,centroid,0.28,1420.3,584.5,1091.6,0.0,657.5,1168.9,1,102.0,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.983|bounds
251,1626.3,485.9,centroid,0.28,1423.7,584.5,1094.9,0.0,657.5,1168.9,1,101.4,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.983|bounds
252,1630.4,486.1,centroid,0.28,1427.1,584.5,1098.4,0.0,657.5,1168.9,1,100.7,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.04|keepin_zoom=1.350|edge_zoom=0.982|bounds
253,1634.7,486.1,centroid,0.28,1430.6,584.5,1101.8,0.0,657.5,1168.9,1,99.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.983|bounds
254,1639.1,486.2,centroid,0.28,1434.1,584.5,1105.4,0.0,657.5,1168.9,1,99.0,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.983|bounds
255,1643.5,486.2,centroid,0.28,1437.7,584.5,1108.9,0.0,657.5,1168.9,1,98.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.983|bounds
256,1648.1,486.1,centroid,0.28,1441.3,584.5,1112.5,0.0,657.5,1168.9,1,97.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.984|bounds
257,1652.7,485.9,centroid,0.27,1444.9,584.5,1116.2,0.0,657.5,1168.9,1,96.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.07|keepin_zoom=1.350|edge_zoom=0.981|bounds
258,1657.5,485.7,centroid,0.27,1448.6,584.5,1119.8,0.0,657.5,1168.9,1,95.1,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.984|bounds
259,1662.2,485.3,centroid,0.27,1452.3,584.5,1123.5,0.0,657.5,1168.9,1,94.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
260,1667.0,484.9,centroid,0.27,1455.9,584.5,1127.2,0.0,657.5,1168.9,1,92.9,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.983|bounds
261,1671.7,484.3,centroid,0.27,1459.6,584.5,1130.8,0.0,657.5,1168.9,1,91.9,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.987|bounds
262,1676.5,483.6,centroid,0.27,1463.3,584.5,1134.5,0.0,657.5,1168.9,1,90.8,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.07|keepin_zoom=1.350|edge_zoom=0.982|bounds
263,1681.3,482.8,centroid,0.28,1466.9,584.5,1138.1,0.0,657.5,1168.9,1,89.6,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.984|bounds
264,1686.0,481.9,centroid,0.28,1470.5,584.5,1141.7,0.0,657.5,1168.9,1,88.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.990|bounds
265,1690.7,480.9,centroid,0.28,1474.1,584.5,1145.4,0.0,657.5,1168.9,1,87.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.984|bounds
266,1695.3,479.8,centroid,0.28,1477.7,584.5,1148.9,0.0,657.5,1168.9,1,86.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.992|bounds
267,1699.8,478.5,centroid,0.28,1481.3,584.5,1152.5,0.0,657.5,1168.9,1,85.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.05|keepin_zoom=1.350|edge_zoom=0.984|bounds
268,1704.3,477.1,centroid,0.28,1484.8,584.5,1156.1,0.0,657.5,1168.9,1,84.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.986|bounds
269,1708.8,475.6,centroid,0.28,1488.4,584.5,1159.6,0.0,657.5,1168.9,1,83.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.996|bounds
270,1713.1,474.0,centroid,0.28,1492.0,584.5,1163.2,0.0,657.5,1168.9,1,82.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.987|bounds
271,1717.4,472.3,centroid,0.28,1495.5,584.5,1166.7,0.0,657.5,1168.9,1,82.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.998|bounds
272,1721.6,470.5,centroid,0.28,1499.0,584.5,1170.3,0.0,657.5,1168.9,1,81.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.989|bounds
273,1725.7,468.6,centroid,0.29,1502.6,584.5,1173.8,0.0,657.5,1168.9,1,80.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.985|bounds
274,1729.7,466.6,centroid,0.29,1506.1,584.5,1177.3,0.0,657.5,1168.9,1,80.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.998|bounds
275,1733.7,464.5,centroid,0.29,1509.5,584.5,1180.8,0.0,657.5,1168.9,1,79.8,0,1,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.991|bounds
276,1737.6,462.3,centroid,0.29,1513.0,584.5,1184.2,0.0,657.5,1168.9,1,79.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.995|bounds
277,1741.5,460.1,centroid,0.29,1516.4,584.5,1187.7,0.0,657.5,1168.9,1,78.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.993|bounds
278,1745.3,457.9,centroid,0.29,1519.8,584.5,1191.1,0.0,657.5,1168.9,1,78.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.979|bounds
279,1749.1,455.7,centroid,0.29,1523.2,584.5,1194.4,0.0,657.5,1168.9,1,78.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.993|bounds
280,1752.9,453.5,centroid,0.29,1526.4,584.5,1197.7,0.0,657.5,1168.9,1,77.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.995|bounds
281,1756.7,451.3,centroid,0.29,1529.6,584.5,1200.9,0.0,657.5,1168.9,1,76.9,0,0,shot_pb=1.00|flight_commit=1.00|person_ctx=4|pb_zfit|edge_zoom=0.992|bounds
282,1760.4,449.3,centroid,0.29,1532.7,584.5,1204.0,0.0,657.5,1168.9,1,76.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.996|bounds
283,1764.1,447.2,centroid,0.30,1535.7,584.5,1207.0,0.0,657.5,1168.9,1,75.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.966|bounds
284,1767.7,445.3,centroid,0.30,1538.6,584.5,1209.8,0.0,657.5,1168.9,1,74.9,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.990|bounds
285,1771.3,443.4,centroid,0.30,1541.2,584.5,1212.5,0.0,657.5,1168.9,1,73.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.997|bounds
286,1774.7,441.6,centroid,0.30,1543.7,584.5,1214.9,0.0,657.5,1168.9,1,73.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.948|bounds
287,1778.4,439.9,centroid,0.30,1545.9,584.5,1217.2,0.0,657.5,1168.9,1,71.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.990|bounds
288,1780.6,438.2,centroid,0.30,1548.0,584.5,1219.2,0.0,657.5,1168.9,1,71.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|bounds
289,1782.6,436.5,centroid,0.30,1549.8,584.5,1221.0,0.0,657.5,1168.9,1,71.2,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.988|bounds
290,1784.2,434.9,centroid,0.30,1551.4,584.5,1222.6,0.0,657.5,1168.9,1,71.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|bounds
291,1785.6,433.5,centroid,0.30,1552.7,584.5,1223.9,0.0,657.5,1168.9,1,71.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.988|bounds
292,1786.9,432.2,centroid,0.30,1553.9,584.5,1225.1,0.0,657.5,1168.9,1,71.0,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|bounds
293,1788.2,431.1,centroid,0.30,1554.9,584.5,1226.2,0.0,657.5,1168.9,1,70.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
294,1789.5,430.0,centroid,0.30,1555.9,584.5,1227.1,0.0,657.5,1168.9,1,70.4,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|bounds
295,1790.5,429.5,centroid,0.30,1556.8,584.5,1228.0,0.0,657.5,1168.9,1,70.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.957|bounds
296,1791.5,429.1,centroid,0.30,1557.7,584.5,1229.0,0.0,657.5,1168.9,1,70.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.935|bounds
297,1792.5,429.0,centroid,0.30,1558.7,584.5,1230.0,0.0,657.5,1168.9,1,70.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.934|bounds
298,1793.5,429.1,centroid,0.30,1559.8,584.5,1231.1,0.0,657.5,1168.9,1,70.3,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.934|bounds
299,1794.6,429.3,centroid,0.30,1561.1,584.5,1232.4,0.0,657.5,1168.9,1,70.5,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.933|bounds
300,1795.9,429.8,centroid,0.30,1562.5,584.5,1233.8,0.0,657.5,1168.9,1,70.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.933|bounds
301,1797.2,430.5,centroid,0.30,1564.1,584.5,1235.4,0.0,657.5,1168.9,1,70.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.933|bounds
302,1798.6,431.3,centroid,0.30,1565.8,584.5,1237.1,0.0,657.5,1168.9,1,71.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.932|bounds
303,1800.1,432.2,centroid,0.30,1567.7,584.5,1238.9,0.0,657.5,1168.9,1,71.6,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.932|bounds
304,1801.7,433.3,centroid,0.30,1569.6,584.5,1240.8,0.0,657.5,1168.9,1,71.9,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.985|bounds
305,1803.3,434.5,centroid,0.30,1571.5,584.5,1242.8,0.0,657.5,1168.9,1,72.2,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|bounds
306,1805.0,435.7,centroid,0.30,1573.5,584.5,1244.7,0.0,657.5,1168.9,1,72.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
307,1806.6,437.1,centroid,0.30,1575.3,584.5,1246.6,0.0,657.5,1168.9,1,72.7,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|bounds
308,1808.3,438.5,centroid,0.30,1577.1,584.5,1248.4,0.0,657.5,1168.9,1,72.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
309,1809.9,440.0,centroid,0.30,1578.8,584.5,1250.0,0.0,657.5,1168.9,1,72.9,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.999|bounds
310,1811.5,441.5,centroid,0.30,1580.4,584.5,1251.6,0.0,657.5,1168.9,1,72.9,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
311,1812.9,443.0,centroid,0.30,1581.7,584.5,1253.0,0.0,657.5,1168.9,1,72.8,0,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.998|bounds
312,1814.4,444.6,centroid,0.30,1583.0,584.5,1254.2,0.0,657.5,1168.9,1,72.6,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
313,1815.7,446.2,centroid,0.30,1584.1,584.5,1255.3,0.0,657.5,1168.9,1,72.4,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.987|bounds
314,1816.9,447.9,centroid,0.30,1585.0,584.5,1256.2,0.0,657.5,1168.9,1,72.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.985|bounds
315,1818.1,449.5,centroid,0.30,1585.8,584.5,1257.0,0.0,657.5,1168.9,1,71.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.987|bounds
316,1819.1,451.2,centroid,0.30,1586.4,584.5,1257.6,0.0,657.5,1168.9,1,71.3,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.987|bounds
317,1820.2,452.9,centroid,0.30,1586.9,584.5,1258.1,0.0,657.5,1168.9,1,70.7,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.987|bounds
318,1821.2,454.6,centroid,0.30,1587.3,584.5,1258.5,0.0,657.5,1168.9,1,70.1,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
319,1822.1,456.4,centroid,0.30,1587.6,584.5,1258.8,0.0,657.5,1168.9,1,69.5,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.986|bounds
320,1823.0,458.2,centroid,0.30,1587.8,584.5,1259.0,0.0,657.5,1168.9,1,68.8,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.985|bounds
321,1823.9,460.0,centroid,0.30,1587.9,584.5,1259.2,0.0,657.5,1168.9,1,68.0,0,0,shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.984|bounds
